new_index,s_time,e_time,delta_time,old_index
5658,28320,32100,-11280,1366
5659,28320,29520,-10560,765
5660,28320,29520,-10560,776
5661,28320,31320,-11280,1278
5662,28320,34260,1800,647
5663,28320,32400,2340,507
5664,28320,31620,-10560,1174
5665,28320,31140,-11100,1242
5666,28320,31200,-10080,985
5667,28320,33240,9120,275
5668,28320,29340,-10560,745
5669,28320,29520,600,467
5670,28320,29520,600,466
5671,28320,31260,720,659
5672,28320,30540,-12240,1310
5673,28320,33240,9120,276
5674,28320,31200,-10080,981
5675,28320,31020,1620,489
5676,28380,31080,-10500,1050
5677,28380,31260,-10200,1021
5678,28380,32940,-8820,1091
5679,28380,33060,-11220,1447
5680,28380,29040,-10920,744
5681,28380,31200,-10920,1168
5682,28380,31980,8640,251
5683,28380,30540,-10140,894
5684,28380,32580,27480,90
5685,28380,31860,1980,512
5686,28380,30660,-11220,1119
5687,28380,31140,-11220,1217
5688,28380,35460,6840,430
5689,28380,34920,9720,315
5690,28380,32040,2880,482
5691,28380,32160,-10140,1213
5692,28380,31140,-10080,995
5693,28380,31020,-10920,1131
5694,28380,30420,2880,415
5695,28380,32160,-11520,1399
5696,28380,32940,2400,560
5697,28380,33420,-13500,1523
5698,28380,32460,-10800,1353
5699,28380,31020,-420,622
5700,28380,30000,-8820,699
5701,28380,28920,-10800,731
5702,28440,31200,-10560,1078
5703,28440,30420,-10440,900
5704,28440,29940,-10560,837
5705,28440,32160,-10200,1238
5706,28440,32220,3000,484
5707,28440,30480,-10560,941
5708,28440,29940,-10260,806
5709,28440,36960,-7800,1467
5710,28440,29940,-11760,1031
5711,28440,32040,19140,161
5712,28440,31260,-7800,706
5713,28440,31980,28080,36
5714,28440,31200,-10560,1079
5715,28440,32220,-10560,1287
5716,28440,31320,-10560,1115
5717,28440,30420,-10260,873
5718,28440,32100,8640,253
5719,28440,32040,-10560,1260
5720,28440,30480,-10560,929
5721,28440,33600,9900,261
5722,28440,32220,3000,483
5723,28440,31800,0,629
5724,28440,33420,-11520,1473
5725,28440,30120,-10560,866
5726,28440,29340,-10020,714
5727,28440,31740,-9960,1097
5728,28440,31500,-10560,1163
5729,28440,28920,-13920,1299
5730,28440,32340,-10920,1357
5731,28440,31620,-10560,1186
5732,28440,32520,840,658
5733,28440,31440,-10260,1071
5734,28440,33960,-11160,1481
5735,28440,29520,3240,353
5736,28440,31620,-10560,1184
5737,28440,29520,3240,352
5738,28440,30120,-10560,861
5739,28440,32820,10200,222
5740,28440,30300,-10560,895
5741,28440,30960,-10560,1048
5742,28440,32820,10200,220
5743,28440,31680,28440,21
5744,28440,30240,-11040,974
5745,28440,30120,-11880,1201
5746,28440,32280,26940,142
5747,28440,28980,-11700,881
5748,28440,32280,27840,62
5749,28440,29460,-11280,877
5750,28440,31080,-10560,1063
5751,28500,32760,2700,527
5752,28500,32760,2700,529
5753,28500,31500,-10500,1159
5754,28500,30480,4500,341
5755,28500,30300,-11700,1053
5756,28500,30780,-10500,975
5757,28500,30840,0,578
5758,28500,31920,7200,305
5759,28500,29760,6000,263
5760,28500,29760,6000,264
5761,28500,32760,2400,550
5762,28500,31860,-9600,1013
5763,28500,30840,-10800,1073
5764,28500,31200,-10260,1025
5765,28500,32100,2100,523
5766,28500,30480,0,556
5767,28500,32460,4500,422
5768,28500,30720,4500,348
5769,28500,31320,-10200,1039
5770,28500,29880,900,472
5771,28500,30540,-10800,999
5772,28500,32640,6900,309
5773,28500,32460,-10920,1371
5774,28500,32820,-10800,1396
5775,28500,31680,2400,487
5776,28500,32520,2160,552
5777,28500,32040,1800,542
5778,28500,29940,1800,437
5779,28500,31500,1800,503
5780,28500,30180,-11100,940
5781,28500,31920,900,591
5782,28500,29940,3600,356
5783,28500,31500,1800,502
5784,28500,31500,2400,477
5785,28500,31260,420,547
5786,28500,31500,0,618
5787,28500,31500,2400,476
5788,28500,33780,8640,314
5789,28500,30540,3300,400
5790,28500,29940,-12000,1003
5791,28500,34800,2700,623
5792,28500,29880,-10080,760
5793,28500,31920,0,635
5794,28500,30840,0,577
5795,28500,31860,1200,569
5796,28500,31560,-8400,755
5797,28500,31200,-12360,1377
5798,28500,32520,1800,502
5799,28500,29340,-9900,711
5800,28500,30180,-10440,854
5801,28500,31920,2400,493
5802,28500,30840,1800,475
5803,28500,30540,-8400,702
5804,28500,30840,6000,293
5805,28500,28920,-10800,746
5806,28500,32760,2400,493
5807,28500,29160,1200,421
5808,28500,31380,0,614
5809,28500,31680,9900,196
5810,28500,31800,-9900,1080
5811,28500,30720,-10500,976
5812,28500,32940,-9600,1264
5813,28500,32880,-10800,1404
5814,28500,33660,0,665
5815,28500,30000,-10800,871
5816,28500,32220,-10800,1319
5817,28500,32880,-10800,1403
5818,28500,31380,-12600,1425
5819,28500,31380,0,615
5820,28500,33120,10500,221
5821,28500,32940,5400,374
5822,28500,32160,1200,589
5823,28500,31020,-10500,1033
5824,28500,31680,1800,514
5825,28500,31020,6000,297
5826,28500,34020,9900,272
5827,28500,30360,-11700,1070
5828,28500,32340,-10800,1344
5829,28500,31680,9900,197
5830,28500,33660,5700,414
5831,28500,31440,1800,501
5832,28500,32280,-10800,1324
5833,28500,31800,-9900,1077
5834,28500,29760,-10800,855
5835,28500,30120,-11700,1107
5836,28500,30360,-10200,843
5837,28500,33000,2400,565
5838,28500,31140,-10200,996
5839,28500,31140,8400,232
5840,28500,33000,2400,566
5841,28500,29760,-10200,752
5842,28500,31800,0,630
5843,28500,31740,-10500,1185
5844,28500,30360,-10800,960
5845,28500,32280,5100,394
5846,28500,31140,8400,231
5847,28500,34440,10200,279
5848,28500,32280,5100,396
5849,28500,33540,8700,303
5850,28500,31680,4800,376
5851,28500,31680,1800,515
5852,28560,31080,8400,225
5853,28560,30060,-10320,820
5854,28560,30840,-11340,1181
5855,28560,30240,-10800,949
5856,28560,33840,-12000,1505
5857,28560,34020,4800,485
5858,28560,33780,8160,331
5859,28560,30420,-10140,802
5860,28560,30540,-13440,1424
5861,28560,29700,-10080,743
5862,28560,30120,-12600,1277
5863,28560,31380,-8580,756
5864,28560,32640,-8640,1000
5865,28560,32340,-10080,1247
5866,28560,31980,10080,200
5867,28560,31980,-10560,1248
5868,28560,32580,-12180,1453
5869,28560,31260,19260,161
5870,28560,29940,26460,22
5871,28560,32040,-11040,1321
5872,28560,33420,2760,529
5873,28560,32520,-8640,959
5874,28560,33180,10500,228
5875,28560,30960,-11040,1156
5876,28560,31200,-10080,990
5877,28560,30180,-10140,803
5878,28560,32160,-10920,1330
5879,28560,30540,-10080,867
5880,28560,31320,-11040,1229
5881,28560,29520,-10740,851
5882,28560,32760,-10560,1367
5883,28560,33180,10080,242
5884,28560,33180,10500,224
5885,28560,32760,-8640,1016
5886,28560,30540,-10560,938
5887,28560,33420,2160,603
5888,28560,30720,-8640,717
5889,28620,32460,27720,89
5890,28620,31260,-12900,1441
5891,28620,33600,-9900,1391
5892,28620,32280,-10080,1237
5893,28620,32580,-10080,1283
5894,28620,30360,-10080,815
5895,28620,31680,-10080,1098
5896,28620,29700,-10440,770
5897,28620,32460,27120,142
5898,28620,29760,-10080,735
5899,28620,32460,28020,62
5900,28620,30540,-12720,1355
5901,28620,31500,-10080,1057
5902,28620,33120,10260,239
5903,28620,32820,-10080,1300
5904,28620,30300,9000,189
5905,28620,31200,-10560,1090
5906,28620,30780,-10080,912
5907,28620,33420,-10080,1381
5908,28620,33120,-10080,1349
5909,28620,32160,-7980,783
5910,28620,32220,-10080,1221
5911,28620,31320,120,577
5912,28620,32340,-10560,1307
5913,28620,31560,-10920,1251
5914,28620,33660,-10080,1405
5915,28620,32340,120,578
5916,28620,31560,-9900,1032
5917,28680,31500,2400,478
5918,28680,30300,-10200,830
5919,28680,33960,1080,659
5920,28680,31260,2580,440
5921,28680,31380,-10920,1224
5922,28680,33960,1080,658
5923,28680,30360,0,549
5924,28680,33540,-10080,1398
5925,28680,30360,0,551
5926,28680,31320,-9720,953
5927,28680,30180,8280,192
5928,28680,33960,0,669
5929,28680,34200,24780,137
5930,28680,30720,-10080,884
5931,28680,30720,-10200,906
5932,28680,32220,2880,508
5933,28680,31140,-10200,992
5934,28680,32040,6480,328
5935,28680,32040,6480,327
5936,28680,30600,-11220,1101
5937,28680,30600,7380,243
5938,28680,29820,-13500,1359
5939,28680,31140,-10140,986
5940,28680,31140,-10560,1069
5941,28680,31200,-9720,905
5942,28680,29580,6480,244
5943,28680,31980,10080,201
5944,28680,30540,-10260,890
5945,28680,31980,-9120,957
5946,28680,29520,-10140,734
5947,28680,29400,-10200,725
5948,28680,30900,-11520,1239
5949,28680,29580,-11280,902
5950,28680,32580,10260,211
5951,28680,29340,-10320,733
5952,28680,33360,9660,342
5953,28680,32580,10260,213
5954,28740,30300,2400,419
5955,28740,30840,-10560,1020
5956,28740,33120,10500,222
5957,28740,31140,-10080,979
5958,28740,29400,-10860,780
5959,28740,33120,10500,220
5960,28740,31140,1140,533
5961,28740,32160,-11400,1395
5962,28740,32220,5040,391
5963,28740,33720,-9660,1364
5964,28740,32940,-10920,1412
5965,28740,29100,-10260,718
5966,28740,32880,8640,283
5967,28740,29580,-10560,758
5968,28740,30720,-10560,993
5969,28740,31680,-9120,891
5970,28740,30720,-9900,853
5971,28740,32340,9000,251
5972,28740,31380,-8160,723
5973,28740,37260,-7500,1467
5974,28740,31980,-9360,1007
5975,28740,30480,-10260,889
5976,28740,30540,-9900,814
5977,28740,31260,-10260,1045
5978,28740,30540,-13500,1423
5979,28800,32460,3000,469
5980,28800,32460,900,620
5981,28800,29880,3600,353
5982,28800,31680,2400,486
5983,28800,31620,-10800,1228
5984,28800,33720,7200,360
5985,28800,32460,900,621
5986,28800,29280,26700,24
5987,28800,29880,3600,350
5988,28800,31980,1800,540
5989,28800,32760,-10800,1386
5990,28800,32520,-10800,1356
5991,28800,33720,7200,361
5992,28800,30180,7800,207
5993,28800,31620,1800,511
5994,28800,31620,-10500,1168
5995,28800,32760,4800,422
5996,28800,29880,3600,351
5997,28800,32820,10800,204
5998,28800,33660,-12000,1498
5999,28800,32880,-9900,1293
6000,28800,31980,1800,536
6001,28800,32880,9000,266
6002,28800,33720,9600,276
6003,28800,38520,9600,468
6004,28800,32880,10800,205
6005,28800,36540,27000,129
6006,28800,29580,-10800,811
6007,28800,29580,6780,219
6008,28800,29880,1800,435
6009,28800,31980,-9900,1109
6010,28800,32820,-10800,1400
6011,28800,30120,-11700,1138
6012,28800,33420,10800,221
6013,28800,33720,9600,275
6014,28800,33360,28800,52
6015,28800,42000,9000,387
6016,28800,32820,10800,202
6017,28800,32460,900,619
6018,28800,32520,-9900,1233
6019,28800,33480,0,664
6020,28800,32580,-9900,1253
6021,28800,29400,3600,334
6022,28800,32580,10800,195
6023,28800,32700,-10800,1392
6024,28800,36420,3600,657
6025,28800,33840,9000,303
6026,28800,32700,-10800,1382
6027,28800,32640,28200,62
6028,28800,31560,7200,281
6029,28800,30240,-10800,940
6030,28800,32640,27300,142
6031,28800,29460,1500,421
6032,28800,33360,8400,307
6033,28800,29400,3600,335
6034,28800,32640,-9900,1268
6035,28800,32640,7200,321
6036,28800,31560,-10500,1164
6037,28800,32640,6300,345
6038,28800,29400,3600,338
6039,28800,32640,-10800,1378
6040,28800,31560,-10800,1235
6041,28800,33660,4500,480
6042,28800,32520,-10800,1358
6043,28800,30180,10800,170
6044,28800,30180,10800,169
6045,28800,29880,3600,352
6046,28800,33780,28800,57
6047,28800,31620,0,622
6048,28800,30180,-12600,1272
6049,28800,32700,-10800,1394
6050,28800,31980,0,636
6051,28800,30180,-10800,923
6052,28800,33360,8400,308
6053,28800,32580,3600,471
6054,28800,31560,-10800,1178
6055,28800,33360,-9900,1354
6056,28800,32580,-10800,1375
6057,28800,31980,1800,537
6058,28800,30180,7680,218
6059,28800,31680,8400,236
6060,28800,29820,-9960,753
6061,28800,32160,-10080,1192
6062,28800,29760,3600,347
6063,28800,31800,0,627
6064,28800,30000,3600,357
6065,28800,33240,-9000,1202
6066,28800,32160,2400,505
6067,28800,32160,27600,50
6068,28800,33120,28800,41
6069,28800,32160,3600,457
6070,28800,33300,27000,87
6071,28800,31920,-10800,1285
6072,28800,31800,1200,568
6073,28800,33540,26100,107
6074,28800,32160,3600,456
6075,28800,32160,-10800,1309
6076,28800,31920,3600,445
6077,28800,33540,25200,154
6078,28800,32040,10800,187
6079,28800,29760,-12600,1205
6080,28800,31860,-10200,1139
6081,28800,33480,-7500,916
6082,28800,32040,-10800,1303
6083,28800,33240,8100,296
6084,28800,32100,-9900,1135
6085,28800,30000,-10080,776
6086,28800,31500,-10080,1050
6087,28800,31860,5400,394
6088,28800,32040,28800,21
6089,28800,29760,-10800,831
6090,28800,33180,-9900,1327
6091,28800,31800,0,625
6092,28800,33240,10800,216
6093,28800,32100,-10200,1195
6094,28800,30000,-10080,765
6095,28800,33480,25800,108
6096,28800,32100,6300,320
6097,28800,33480,6600,381
6098,28800,29820,-10080,745
6099,28800,33120,-10800,1422
6100,28800,33480,10800,229
6101,28800,33480,10800,230
6102,28800,33060,3600,492
6103,28800,31800,1200,567
6104,28800,32280,10560,194
6105,28800,29640,3600,344
6106,28800,33600,10800,237
6107,28800,32340,-9600,1123
6108,28800,31920,-10080,1137
6109,28800,31740,-8640,807
6110,28800,32340,-9900,1199
6111,28800,32040,28800,155
6112,28800,32940,10800,206
6113,28800,33000,27900,90
6114,28800,32940,3600,488
6115,28800,32340,0,645
6116,28800,33660,-10800,1452
6117,28800,32340,0,644
6118,28800,29640,3600,343
6119,28800,32340,28440,36
6120,28800,29640,-10800,827
6121,28800,32340,-10800,1337
6122,28800,31980,900,594
6123,28800,33000,-10080,1326
6124,28800,33060,-10800,1420
6125,28800,29820,-12000,1072
6126,28800,31920,3600,444
6127,28800,31800,-10200,1113
6128,28800,33300,-10800,1434
6129,28800,31740,-9900,1066
6130,28800,31740,7200,290
6131,28800,30060,-10800,899
6132,28800,30060,4500,324
6133,28800,32220,28800,27
6134,28800,29700,5400,285
6135,28800,32220,7200,273
6136,28800,32280,1800,554
6137,28800,31740,-9900,1059
6138,28800,29700,5400,286
6139,28800,33000,-10080,1334
6140,28800,38100,-10800,1539
6141,28800,32040,-10800,1296
6142,28800,32100,-7500,727
6143,28800,42000,0,1158
6144,28800,34320,9600,298
6145,28800,31020,7200,265
6146,28800,30960,-10800,1092
6147,28800,30780,3600,395
6148,28800,31440,7200,284
6149,28800,34800,7800,333
6150,28800,31320,-10200,1035
6151,28800,30780,10800,173
6152,28800,30780,7200,256
6153,28800,30960,3600,403
6154,28800,34140,-9900,1427
6155,28800,31080,7200,269
6156,28800,33900,10800,246
6157,28800,33900,10800,247
6158,28800,34800,-10800,1499
6159,28800,34500,3600,581
6160,28800,31260,-10800,1167
6161,28800,31140,3600,409
6162,28800,30840,-9900,876
6163,28800,30660,-9000,732
6164,28800,31080,7200,262
6165,28800,30960,3600,406
6166,28800,30780,10800,174
6167,28800,30780,-10080,900
6168,28800,35520,5400,522
6169,28800,31320,-10920,1165
6170,28800,30780,3600,398
6171,28800,31320,7200,274
6172,28800,31320,-12000,1338
6173,28800,31320,7200,273
6174,28800,31080,2700,449
6175,28800,30780,3600,397
6176,28800,30960,9600,191
6177,28800,31080,-9900,915
6178,28800,31020,-10080,963
6179,28800,30720,-9900,864
6180,28800,31020,-11700,1280
6181,28800,30720,-9900,848
6182,28800,30720,4800,340
6183,28800,30360,28080,10
6184,28800,31020,720,547
6185,28800,30360,-9900,790
6186,28800,30720,-10200,921
6187,28800,30360,7200,235
6188,28800,30360,-10800,970
6189,28800,31020,2400,461
6190,28800,34680,-10800,1492
6191,28800,31020,26100,45
6192,28800,31020,3600,408
6193,28800,31020,1800,479
6194,28800,31020,5400,330
6195,28800,31020,4800,348
6196,28800,30360,-9600,750
6197,28800,34560,28800,79
6198,28800,30780,-10500,977
6199,28800,31080,2700,451
6200,28800,31440,-10800,1200
6201,28800,31440,7200,282
6202,28800,30300,-10800,945
6203,28800,31080,7200,270
6204,28800,30720,-11700,1197
6205,28800,31080,-11220,1218
6206,28800,30960,-12000,1383
6207,28800,30660,4320,355
6208,28800,35220,10800,291
6209,28800,30720,3600,390
6210,28800,30660,4320,354
6211,28800,30720,-10800,1028
6212,28800,34440,10800,259
6213,28800,30360,28080,11
6214,28800,31260,-10800,1157
6215,28800,30480,3600,379
6216,28800,31260,-10800,1162
6217,28800,31200,-10800,1128
6218,28800,30540,-9900,766
6219,28800,31200,0,600
6220,28800,31200,4200,384
6221,28800,30540,7200,252
6222,28800,33840,-10800,1461
6223,28800,30480,-10800,998
6224,28800,31200,-10800,1142
6225,28800,34800,0,674
6226,28800,30900,-9900,879
6227,28800,34320,10800,254
6228,28800,31200,3000,441
6229,28800,30840,2400,452
6230,28800,31500,19500,161
6231,28800,30480,-10800,982
6232,28800,31200,2700,447
6233,28800,34320,9600,299
6234,28800,34320,1800,648
6235,28800,34440,10800,260
6236,28800,31200,-11520,1295
6237,28800,30840,3600,400
6238,28800,31500,-9900,1009
6239,28800,34320,10800,255
6240,28800,30540,-10500,918
6241,28800,30840,-10800,1058
6242,28800,31200,-10200,1017
6243,28800,31200,3000,442
6244,28800,31260,-10800,1144
6245,28800,30900,-10800,1068
6246,28800,31500,600,583
6247,28800,30900,5760,325
6248,28800,34440,9000,322
6249,28800,31200,-9600,880
6250,28860,30540,-10080,854
6251,28860,32400,-7740,781
6252,28860,32460,-10920,1370
6253,28860,32520,3360,482
6254,28860,33000,-10140,1336
6255,28860,31200,2160,503
6256,28860,31560,2160,489
6257,28860,31380,-10140,1030
6258,28860,31560,-10920,1259
6259,28860,30120,-10200,804
6260,28860,31260,-7440,698
6261,28860,30840,-9660,839
6262,28860,31260,-11040,1203
6263,28860,34140,9000,314
6264,28860,30480,-9900,813
6265,28860,33120,-8640,1100
6266,28860,30600,-10200,883
6267,28920,29460,-10260,731
6268,28920,31560,8820,231
6269,28920,30780,-10080,895
6270,28920,30360,-12300,1134
6271,28920,31380,-10200,1060
6272,28920,31920,-10080,1129
6273,28920,31620,-10080,1087
6274,28920,31560,8820,232
6275,28920,30660,-10080,917
6276,28920,31920,-10080,1150
6277,28920,35760,9900,342
6278,28920,32220,-10080,1225
6279,28920,32160,-10080,1191
6280,28920,32460,-10560,1312
6281,28920,31260,4920,422
6282,28920,30420,-10200,859
6283,28920,32100,-10800,1306
6284,28920,31620,-9900,1029
6285,28920,30720,-8580,710
6286,28920,30420,0,553
6287,28920,30180,7320,233
6288,28920,30720,-10560,974
6289,28920,31140,-10080,984
6290,28920,32400,-10080,1244
6291,28920,35460,10260,315
6292,28920,30900,-9720,867
6293,28920,33900,-9600,1391
6294,28920,30120,1200,466
6295,28920,30120,1200,467
6296,28920,29820,-12000,1095
6297,28920,34140,7200,383
6298,28920,32580,9120,253
6299,28920,29940,-10800,877
6300,28980,31980,-9900,1106
6301,28980,32820,27480,142
6302,28980,31740,-9900,1065
6303,28980,30480,28080,13
6304,28980,31500,8400,245
6305,28980,31020,8280,215
6306,28980,31980,180,625
6307,28980,31980,-9720,1089
6308,28980,33600,10920,224
6309,28980,30480,28080,12
6310,28980,33600,10920,228
6311,28980,33360,-9720,1325
6312,28980,30960,-7920,700
6313,28980,29520,-9600,708
6314,28980,31620,-9660,990
6315,28980,31860,-9900,1083
6316,28980,31680,-9900,1046
6317,28980,29700,-7140,687
6318,28980,30960,-9720,873
6319,28980,31860,-9600,1021
6320,28980,32820,28380,62
6321,28980,32580,-9720,1196
6322,28980,30660,-10140,885
6323,28980,33540,-9900,1380
6324,28980,32280,-9900,1174
6325,28980,32760,-9900,1281
6326,28980,32220,-8820,937
6327,29040,32940,-8160,958
6328,29040,33000,-9360,1209
6329,29040,32280,-9660,1125
6330,29040,31860,-7200,706
6331,29040,33060,-9840,1137
6332,29040,34260,8640,331
6333,29040,32880,28140,89
6334,29040,33300,-10560,1415
6335,29040,32220,-10260,1257
6336,29040,33420,10800,222
6337,29040,32040,-10200,1110
6338,29040,31740,19740,161
6339,29040,32220,-9360,1056
6340,29040,33240,-10080,1367
6341,29040,37560,-7200,1467
6342,29040,29880,-10080,754
6343,29040,31020,-10080,938
6344,29040,31740,-9720,1025
6345,29040,34200,-10560,1462
6346,29040,32280,4560,404
6347,29040,33000,3240,508
6348,29040,32040,-7560,729
6349,29040,33420,10800,220
6350,29040,30360,-10800,971
6351,29040,31800,-10560,1229
6352,29040,31680,240,622
6353,29040,32880,1440,591
6354,29040,33780,-10560,1449
6355,29040,32820,3600,484
6356,29040,32760,-10140,1297
6357,29040,32580,-7560,783
6358,29040,31380,-8160,721
6359,29040,32760,-9600,1238
6360,29040,32700,0,652
6361,29040,30960,8640,212
6362,29040,30180,-9600,743
6363,29040,30960,8640,210
6364,29040,33720,-10560,1446
6365,29040,33660,-10560,1442
6366,29040,32820,3600,483
